ensembl,gene_exp,Affinity,Class,disease_score,disgenet_score,pathways,kinaseness
v838,0.0,0.0,0.0,0.0,0.0,24.0,0.0
ENSP00000320324,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000320347,0.0,0.0,0.0,0.0,0.0,63.0,1.0
ENSP00000320378,1.0,0.0,0.0,0.0,0.0,126.0,1.0
v262,0.0,0.0,0.0,0.0,0.0,113.0,0.0
ENSP00000320521,0.0,0.0,0.0,0.0,0.0,26.0,1.0
v538,0.0,0.0,0.0,0.0,0.0,209.0,0.0
v452,0.0,0.0,0.0,0.0,0.0,13.0,0.0
ENSP00000320849,1.0,0.0,0.0,0.0,0.0,0.0,1.0
v373,1.0,0.0,0.0,0.0,0.0,58.0,0.0
v830,0.0,0.0,0.0,0.0,0.0,10.0,0.0
v194,0.0,0.0,0.0,0.0,0.0,121.0,0.0
ENSP00000321679,0.0,0.0,0.0,0.0,0.0,39.0,1.0
v971,0.0,0.0,0.0,0.0,0.0,67.0,0.0
ENSP00000321835,0.0,0.0,0.0,0.0,0.0,215.0,1.0
v1031,0.0,0.0,0.0,0.0,0.0,165.0,0.0
ENSP00000321976,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v178,0.0,0.0,0.0,0.0,0.0,208.0,0.0
v216,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000322242,-1.0,0.0,0.0,0.0,0.0,90.0,1.0
v1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v654,0.0,0.0,0.0,0.0,0.0,19.0,0.0
ENSP00000322343,0.0,0.0,0.0,0.0,0.0,80.0,2.0
ENSP00000322373,0.0,0.0,0.0,0.0,0.0,114.0,1.0
ENSP00000322640,0.0,0.0,0.0,0.0,0.0,37.0,1.0
ENSP00000322716,0.0,0.0,0.0,0.0,0.0,43.0,1.0
v235,0.0,0.0,0.0,0.0,0.0,42.0,0.0
v573,0.0,0.0,0.0,0.0,0.0,20.0,0.0
v511,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ENSP00000322899,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v653,0.0,0.0,0.0,0.0,0.0,37.0,0.0
ENSP00000323782,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v567,0.0,0.0,0.0,0.0,0.0,270.0,0.0
ENSP00000324196,0.0,0.0,0.0,0.0,0.0,120.0,2.0
ENSP00000324205,1.0,0.0,0.0,0.0,0.0,140.0,1.0
v13,0.0,0.0,0.0,0.0,0.0,237.0,0.0
v225,0.0,0.0,0.0,0.0,0.0,124.0,0.0
ENSP00000324404,0.0,0.0,0.0,0.0,0.0,63.0,1.0
ENSP00000324464,0.0,5.297876931,0.0,0.0,0.0,68.0,2.0
v475,0.0,0.0,0.0,0.0,0.0,194.0,0.0
ENSP00000324560,0.0,4.176095602,0.0,0.0,0.0,104.0,2.0
v1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000324806,0.0,4.7910402560000005,0.0,0.0,0.0,116.0,2.0
ENSP00000324856,0.0,4.588047801,0.0,0.0,0.0,109.0,2.0
ENSP00000324901,0.0,0.0,0.0,0.0,0.0,47.0,1.0
ENSP00000325290,0.0,0.0,0.0,0.0,0.0,108.0,2.0
ENSP00000325561,0.0,0.0,0.0,0.0,0.0,49.0,1.0
v858,0.0,0.0,0.0,0.0,0.0,114.0,0.0
ENSP00000325589,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ENSP00000325690,1.0,0.0,0.0,0.0,0.0,63.0,1.0
ENSP00000325748,0.0,4.588047801,0.0,0.0,0.0,214.0,2.0
ENSP00000326095,0.0,0.0,0.0,0.0,0.0,21.0,1.0
v515,0.0,0.0,0.0,0.0,0.0,63.0,0.0
ENSP00000326305,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
v789,1.0,0.0,0.0,0.0,0.0,73.0,0.0
ENSP00000326445,0.0,0.0,0.0,0.0,0.0,267.0,1.0
ENSP00000326603,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v328,0.0,0.0,0.0,0.0,0.0,56.0,0.0
ENSP00000326759,1.0,0.0,0.0,0.0,0.0,50.0,1.0
v727,0.0,0.0,0.0,0.0,0.0,122.0,0.0
ENSP00000327968,0.0,0.0,0.0,0.0,0.0,210.0,1.0
ENSP00000328069,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000328083,0.0,0.0,0.0,0.0,0.0,10.0,1.0
ENSP00000328118,0.0,0.0,0.0,0.0,0.0,83.0,1.0
v1174,0.0,0.0,0.0,0.0,0.0,270.0,0.0
ENSP00000328444,0.0,0.0,0.0,0.0,0.0,267.0,1.0
ENSP00000328694,-1.0,0.0,0.0,0.0,0.0,214.0,1.0
v1015,0.0,0.0,0.0,0.0,0.0,55.0,0.0
ENSP00000329127,0.0,4.588047801,0.0,0.0,0.0,68.0,2.0
ENSP00000329452,0.0,0.0,0.0,0.0,0.0,86.0,1.0
ENSP00000329584,1.0,0.0,0.0,0.0,0.0,99.0,1.0
ENSP00000329614,0.0,0.0,0.0,0.0,0.0,65.0,1.0
ENSP00000329668,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000329735,0.0,0.0,0.0,0.0,0.0,193.0,1.0
ENSP00000329795,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000329918,0.0,0.0,0.0,0.0,0.0,281.0,1.0
ENSP00000329967,0.0,5.688496791,0.0,0.0,0.0,76.0,2.0
ENSP00000330032,1.0,0.0,0.0,0.0,0.0,89.0,1.0
v861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v1114,0.0,0.0,0.0,0.0,0.0,73.0,0.0
v1011,0.0,0.0,0.0,0.0,0.0,124.0,0.0
v852,0.0,0.0,0.0,0.0,0.0,125.0,0.0
v738,0.0,0.0,0.0,0.0,0.0,51.0,0.0
v1059,0.0,0.0,0.0,0.0,0.0,145.0,0.0
v885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000330488,-1.0,0.0,0.0,0.0,0.0,81.0,1.0
v292,0.0,0.0,0.0,0.0,0.0,58.0,0.0
v882,0.0,0.0,0.0,0.0,0.0,60.0,0.0
v540,0.0,0.0,0.0,0.0,0.0,288.0,0.0
ENSP00000331211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000331258,0.0,0.0,0.0,0.0,0.0,65.0,2.0
ENSP00000331376,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1171,0.0,0.0,0.0,0.0,0.0,16.0,0.0
v993,0.0,0.0,0.0,0.0,0.0,229.0,0.0
ENSP00000331465,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000331504,0.0,4.588047801,0.0,0.0,0.0,109.0,2.0
v894,0.0,0.0,0.0,0.0,0.0,121.0,0.0
ENSP00000331556,0.0,0.0,0.0,0.0,0.0,121.0,1.0
v1083,0.0,0.0,0.0,0.0,0.0,87.0,0.0
v1009,0.0,0.0,0.0,0.0,0.0,22.0,0.0
ENSP00000331720,0.0,0.0,0.0,0.0,0.0,84.0,1.0
v1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v622,1.0,0.0,0.0,0.0,0.0,24.0,0.0
ENSP00000331965,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000332118,0.0,5.5805415929999995,0.0,0.0,0.0,129.0,2.0
ENSP00000332274,0.0,0.0,0.0,0.0,0.0,210.0,1.0
ENSP00000332288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000332454,0.0,5.30980392,0.0,0.0,0.0,47.0,2.0
v1140,0.0,0.0,0.0,0.0,0.0,195.0,0.0
v779,0.0,0.0,0.0,0.0,0.0,42.0,0.0
v351,0.0,0.0,0.0,0.0,0.0,108.0,0.0
ENSP00000332806,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000332983,0.0,0.0,0.0,0.0,0.0,106.0,1.0
ENSP00000333019,1.0,0.0,0.0,0.0,0.0,89.0,1.0
ENSP00000333041,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000333255,0.0,0.0,0.0,0.0,0.0,78.0,1.0
ENSP00000333374,0.0,0.0,0.0,0.0,0.0,196.0,1.0
ENSP00000333539,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000333568,0.0,5.0212118839999995,0.0,0.0,0.0,68.0,2.0
ENSP00000333685,0.0,4.88481606,0.0,0.0,0.0,273.0,2.0
ENSP00000333896,0.0,0.0,0.0,0.0,0.0,109.0,2.0
v699,-1.0,0.0,0.0,0.0,0.0,73.0,0.0
ENSP00000333948,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000334003,1.0,0.0,0.0,0.0,0.0,3.0,1.0
v866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v713,0.0,0.0,0.0,0.0,0.0,26.0,0.0
ENSP00000334153,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSP00000334163,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000334186,0.0,0.0,0.0,0.0,0.0,56.0,1.0
v798,0.0,0.0,0.0,0.0,0.0,60.0,0.0
v875,0.0,0.0,0.0,0.0,0.0,81.0,0.0
ENSP00000334547,0.0,0.0,0.0,0.0,0.0,251.0,1.0
v402,0.0,0.0,0.0,0.0,0.0,281.0,0.0
ENSP00000334642,0.0,0.0,0.0,0.0,0.0,88.0,1.0
v790,0.0,0.0,0.0,0.0,0.0,174.0,0.0
v928,-1.0,0.0,0.0,0.0,0.0,147.0,0.0
ENSP00000334785,0.0,0.0,0.0,0.0,0.0,74.0,1.0
ENSP00000334836,0.0,5.8621216679999995,0.0,0.0,0.0,109.0,2.0
ENSP00000334849,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000334876,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSP00000334952,1.0,0.0,0.0,0.0,0.0,98.0,1.0
v332,0.0,0.0,0.0,0.0,0.0,39.0,0.0
ENSP00000334974,0.0,0.0,0.0,0.0,0.0,6.0,1.0
v991,0.0,0.0,0.0,0.0,0.0,68.0,0.0
ENSP00000335060,0.0,0.0,0.0,0.0,0.0,113.0,1.0
ENSP00000335229,0.0,0.0,0.0,0.0,0.0,34.0,1.0
ENSP00000335371,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000335500,1.0,0.0,0.0,0.0,0.0,0.0,1.0
v586,1.0,0.0,0.0,0.0,0.0,8.0,0.0
v249,0.0,0.0,0.0,0.0,0.0,19.0,0.0
ENSP00000336655,0.0,0.0,0.0,0.0,0.0,214.0,2.0
ENSP00000336740,0.0,5.056032409,0.0,0.0,0.0,109.0,2.0
v1016,0.0,0.0,0.0,0.0,0.0,60.0,0.0
v831,0.0,0.0,0.0,0.0,0.0,74.0,0.0
ENSP00000337065,1.0,0.0,0.0,0.0,0.0,76.0,1.0
v762,0.0,0.0,0.0,0.0,0.0,157.0,0.0
ENSP00000337194,0.0,0.0,0.0,0.0,0.0,105.0,2.0
ENSP00000337451,0.0,5.350570009,0.0,0.0,0.0,129.0,2.0
ENSP00000337691,0.0,5.0,0.0,0.0,0.0,268.0,2.0
ENSP00000337724,0.0,0.0,0.0,0.0,0.0,215.0,1.0
ENSP00000337825,0.0,6.04090363,1.0,0.0,0.0,68.0,2.0
v1112,0.0,0.0,0.0,0.0,0.0,210.0,0.0
v907,0.0,0.0,0.0,0.0,0.0,237.0,0.0
ENSP00000337991,0.0,0.0,0.0,0.0,0.0,63.0,1.0
ENSP00000338030,0.0,0.0,0.0,0.0,0.0,135.0,1.0
ENSP00000338171,0.0,0.0,0.0,0.0,0.0,203.0,1.0
ENSP00000338258,0.0,0.0,0.0,0.0,0.0,83.0,1.0
ENSP00000338260,0.0,0.0,0.0,0.0,0.0,91.0,1.0
v266,-1.0,0.0,0.0,0.0,0.0,54.0,0.0
ENSP00000338673,0.0,0.0,0.0,0.0,0.0,0.0,2.0
v827,0.0,0.0,0.0,0.0,0.0,63.0,0.0
v834,0.0,0.0,0.0,0.0,0.0,19.0,0.0
v769,0.0,0.0,0.0,0.0,0.0,56.0,0.0
ENSP00000339179,0.0,0.0,0.0,0.0,0.0,132.0,2.0
v900,0.0,0.0,0.0,0.0,0.0,138.0,0.0
ENSP00000339299,0.0,0.0,0.0,0.0,0.0,80.0,2.0
ENSP00000339324,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000339340,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v404,0.0,0.0,0.0,0.0,0.0,31.0,0.0
v791,0.0,0.0,0.0,0.0,0.0,258.0,0.0
v1064,0.0,0.0,0.0,0.0,0.0,51.0,0.0
ENSP00000339740,0.0,5.022027397,0.0,0.0,0.0,78.0,2.0
ENSP00000339754,0.0,0.0,0.0,0.0,0.0,11.0,1.0
v625,0.0,0.0,0.0,0.0,0.0,32.0,0.0
ENSP00000339820,1.0,0.0,0.0,0.0,0.0,102.0,1.0
ENSP00000339824,0.0,5.151225465,0.0,0.0,0.0,109.0,2.0
ENSP00000339916,0.0,5.0,0.0,0.0,0.0,10.0,2.0
v222,-1.0,0.0,0.0,0.0,0.0,62.0,0.0
v246,0.0,0.0,0.0,0.0,0.0,273.0,0.0
v660,0.0,0.0,0.0,0.0,0.0,81.0,0.0
ENSP00000340329,-1.0,0.0,0.0,0.0,0.0,275.0,1.0
ENSP00000340361,0.0,5.0,0.0,0.0,0.0,68.0,2.0
v796,0.0,0.0,0.0,0.0,0.0,118.0,0.0
v845,0.0,0.0,0.0,0.0,0.0,124.0,0.0
ENSP00000340608,0.0,4.176095602,0.0,0.0,0.0,47.0,2.0
ENSP00000340660,0.0,0.0,0.0,0.0,0.0,37.0,1.0
ENSP00000340823,1.0,0.0,0.0,0.0,0.0,81.0,1.0
ENSP00000340836,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSP00000340954,0.0,0.0,0.0,0.0,0.0,45.0,1.0
ENSP00000341031,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000341083,0.0,0.0,0.0,0.0,0.0,68.0,2.0
ENSP00000341189,0.0,4.768766402,0.0,0.0,0.0,109.0,2.0
ENSP00000341236,0.0,0.0,0.0,0.0,0.0,80.0,1.0
ENSP00000341292,0.0,0.0,0.0,0.0,0.0,53.0,2.0
ENSP00000341364,0.0,0.0,0.0,0.0,0.0,88.0,1.0
ENSP00000341422,0.0,0.0,0.0,0.0,0.0,60.0,1.0
ENSP00000341677,0.0,0.0,0.0,0.0,0.0,24.0,1.0
ENSP00000341787,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000341874,0.0,5.0,0.0,0.0,0.0,161.0,2.0
ENSP00000342012,0.0,0.0,0.0,0.0,0.0,147.0,1.0
ENSP00000342105,0.0,5.717214946,0.0,0.0,0.0,68.0,2.0
ENSP00000342148,0.0,0.0,0.0,0.0,0.0,114.0,1.0
ENSP00000342162,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000342235,0.0,6.24369454,1.0,0.0,0.0,68.0,2.0
ENSP00000342254,0.0,0.0,0.0,0.0,0.0,63.0,1.0
v1043,0.0,0.0,0.0,0.0,0.0,55.0,0.0
ENSP00000343204,0.0,0.0,0.0,0.0,0.0,76.0,2.0
ENSP00000343244,0.0,0.0,0.0,0.0,0.0,116.0,1.0
ENSP00000343248,0.0,5.920818754,0.0,0.0,0.0,270.0,2.0
ENSP00000343325,0.0,4.588047801,0.0,0.0,0.0,10.0,2.0
ENSP00000343366,0.0,0.0,0.0,0.0,0.0,62.0,1.0
v725,0.0,0.0,0.0,0.0,0.0,117.0,0.0
v609,0.0,0.0,0.0,0.0,0.0,213.0,0.0
v656,0.0,0.0,0.0,0.0,0.0,127.0,0.0
ENSP00000343658,0.0,5.262622694,0.0,0.0,0.0,109.0,2.0
ENSP00000343706,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ENSP00000343741,0.0,0.0,0.0,0.0,0.0,68.0,2.0
ENSP00000343891,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000343930,0.0,0.0,0.0,0.0,0.0,124.0,1.0
ENSP00000344220,0.0,0.0,0.0,0.0,0.0,116.0,2.0
ENSP00000344299,0.0,0.0,0.0,0.0,0.0,9.0,1.0
ENSP00000344331,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000344577,0.0,0.0,0.0,0.0,0.0,145.0,1.0
ENSP00000344635,-1.0,0.0,0.0,0.0,0.0,61.0,1.0
ENSP00000344674,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v794,0.0,0.0,0.0,0.0,0.0,210.0,0.0
ENSP00000344820,0.0,0.0,0.0,0.0,0.0,52.0,1.0
ENSP00000345083,0.0,5.0,0.0,0.0,0.0,273.0,2.0
ENSP00000345133,0.0,5.468521083,0.0,0.0,0.0,6.0,2.0
v972,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ENSP00000345292,0.0,0.0,0.0,0.0,0.0,31.0,1.0
v1080,0.0,0.0,0.0,0.0,0.0,208.0,0.0
ENSP00000345826,0.0,0.0,0.0,0.0,0.0,247.0,1.0
ENSP00000345997,0.0,5.294428384,0.0,0.0,0.0,41.0,2.0
ENSP00000346112,0.0,0.0,0.0,0.0,0.0,53.0,1.0
ENSP00000346148,0.0,5.0,0.0,0.0,0.0,68.0,2.0
ENSP00000346283,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000346453,1.0,0.0,0.0,0.0,0.0,11.0,1.0
ENSP00000346484,0.0,0.0,0.0,0.0,0.0,38.0,2.0
ENSP00000346508,1.0,0.0,0.0,0.0,0.0,68.0,1.0
v296,0.0,0.0,0.0,0.0,0.0,256.0,0.0
ENSP00000346599,0.0,0.0,0.0,0.0,0.0,109.0,1.0
ENSP00000346644,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSP00000346667,0.0,4.176095602,0.0,0.0,0.0,53.0,2.0
ENSP00000346671,0.0,4.9877098019999995,0.0,0.0,0.0,116.0,2.0
v308,1.0,0.0,0.0,0.0,0.0,115.0,0.0
ENSP00000346927,0.0,0.0,0.0,0.0,0.0,120.0,1.0
v707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000347043,0.0,0.0,0.0,0.0,0.0,193.0,1.0
ENSP00000347427,0.0,5.4696967,0.0,0.0,0.0,109.0,2.0
ENSP00000347717,1.0,0.0,0.0,0.0,0.0,135.0,1.0
v528,0.0,0.0,0.0,0.0,0.0,41.0,0.0
ENSP00000347931,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000347942,0.0,5.899234156,0.0,0.0,0.0,109.0,2.0
v703,0.0,0.0,0.0,0.0,0.0,144.0,0.0
v501,0.0,0.0,0.0,0.0,0.0,6.0,0.0
ENSP00000348132,0.0,0.0,0.0,0.0,0.0,0.0,2.0
v340,0.0,0.0,0.0,0.0,0.0,116.0,0.0
ENSP00000348278,0.0,4.795261472,0.0,0.0,0.0,53.0,2.0
v453,1.0,0.0,0.0,0.0,0.0,134.0,0.0
ENSP00000348316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000348460,0.0,0.0,0.0,0.0,0.0,210.0,1.0
ENSP00000348472,0.0,0.0,0.0,0.0,0.0,196.0,2.0
v239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v802,0.0,0.0,0.0,0.0,0.0,63.0,0.0
ENSP00000348645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000349205,0.0,0.0,0.0,0.0,0.0,40.0,2.0
v367,0.0,0.0,0.0,0.0,0.0,144.0,0.0
ENSP00000349274,0.0,0.0,0.0,0.0,0.0,133.0,1.0
ENSP00000349351,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000349458,0.0,0.0,0.0,0.0,0.0,114.0,2.0
ENSP00000349568,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000349629,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000349856,0.0,0.0,0.0,0.0,0.0,60.0,1.0
v717,0.0,0.0,0.0,0.0,0.0,17.0,0.0
ENSP00000350071,1.0,0.0,0.0,0.0,0.0,84.0,1.0
ENSP00000350170,1.0,0.0,0.0,0.0,0.0,275.0,1.0
ENSP00000350224,0.0,4.725365201000001,0.0,0.0,0.0,0.0,2.0
v181,0.0,0.0,0.0,0.0,0.0,51.0,0.0
ENSP00000350377,0.0,0.0,0.0,0.0,0.0,45.0,1.0
ENSP00000350474,0.0,0.0,0.0,0.0,0.0,45.0,1.0
ENSP00000350633,0.0,0.0,0.0,0.0,0.0,210.0,1.0
ENSP00000350833,0.0,0.0,0.0,0.0,0.0,20.0,1.0
ENSP00000350896,0.0,5.344415488,0.0,0.0,0.0,129.0,2.0
v810,0.0,0.0,0.0,0.0,0.0,113.0,0.0
ENSP00000351207,0.0,0.0,0.0,0.0,0.0,108.0,1.0
ENSP00000351209,0.0,5.070037936,0.0,0.0,0.0,129.0,2.0
v751,1.0,0.0,0.0,0.0,0.0,86.0,0.0
ENSP00000351416,0.0,0.0,0.0,0.0,0.0,90.0,1.0
ENSP00000351430,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000351475,0.0,4.718964102,0.0,0.0,0.0,68.0,2.0
ENSP00000351632,0.0,0.0,0.0,0.0,0.0,157.0,1.0
ENSP00000351664,0.0,0.0,0.0,0.0,0.0,214.0,1.0
v1183,0.0,0.0,0.0,0.0,0.0,59.0,0.0
ENSP00000351905,0.0,5.125141514,0.0,0.0,0.0,68.0,2.0
ENSP00000351908,0.0,4.725365201000001,0.0,0.0,0.0,273.0,2.0
ENSP00000352039,0.0,0.0,0.0,0.0,0.0,273.0,1.0
ENSP00000352069,0.0,0.0,0.0,0.0,0.0,19.0,1.0
ENSP00000352071,1.0,0.0,0.0,0.0,0.0,76.0,1.0
ENSP00000352121,0.0,0.0,0.0,0.0,0.0,68.0,2.0
ENSP00000352157,0.0,4.885656787,0.0,0.0,0.0,273.0,2.0
ENSP00000352173,0.0,0.0,0.0,0.0,0.0,67.0,1.0
ENSP00000352284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v605,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ENSP00000352447,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000352513,0.0,0.0,0.0,0.0,0.0,80.0,1.0
v108,0.0,0.0,0.0,0.0,0.0,67.0,0.0
ENSP00000352614,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v954,0.0,0.0,0.0,0.0,0.0,96.0,0.0
ENSP00000353007,0.0,0.0,0.0,0.0,0.0,237.0,1.0
ENSP00000353030,0.0,0.0,0.0,0.0,0.0,80.0,1.0
ENSP00000353114,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000353452,0.0,5.278542705,0.0,0.0,0.0,147.0,2.0
v407,0.0,0.0,0.0,0.0,0.0,213.0,0.0
ENSP00000353646,0.0,0.0,0.0,0.0,0.0,203.0,1.0
ENSP00000353741,1.0,0.0,0.0,0.0,0.0,84.0,1.0
ENSP00000353824,0.0,5.152690817,0.0,0.0,0.0,247.0,2.0
v432,0.0,0.0,0.0,0.0,0.0,48.0,0.0
ENSP00000353864,0.0,4.725365201000001,0.0,0.0,0.0,68.0,2.0
v1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000353904,0.0,4.691688535,0.0,0.0,0.0,108.0,2.0
ENSP00000354006,0.0,0.0,0.0,0.0,0.0,114.0,2.0
ENSP00000354061,0.0,0.0,0.0,0.0,0.0,40.0,2.0
v571,0.0,0.0,0.0,0.0,0.0,173.0,0.0
ENSP00000354109,0.0,0.0,0.0,0.0,0.0,38.0,1.0
ENSP00000354111,-1.0,0.0,0.0,0.0,0.0,10.0,1.0
ENSP00000354152,0.0,0.0,0.0,0.0,0.0,43.0,1.0
ENSP00000354207,0.0,4.961181686000001,0.0,0.0,0.0,116.0,2.0
ENSP00000354360,1.0,0.0,0.0,0.0,0.0,17.0,1.0
v630,0.0,0.0,0.0,0.0,0.0,52.0,0.0
ENSP00000354483,0.0,0.0,0.0,0.0,0.0,106.0,1.0
v840,0.0,0.0,0.0,0.0,0.0,143.0,0.0
v562,0.0,0.0,0.0,0.0,0.0,9.0,0.0
ENSP00000354558,0.0,0.0,0.0,0.0,0.0,109.0,2.0
ENSP00000354583,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000354597,0.0,0.0,0.0,0.0,0.0,203.0,1.0
ENSP00000354643,0.0,0.0,0.0,0.0,0.0,15.0,1.0
ENSP00000354671,0.0,0.0,0.0,0.0,0.0,37.0,2.0
ENSP00000354686,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000354691,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v247,0.0,0.0,0.0,0.0,0.0,28.0,0.0
v561,0.0,0.0,0.0,0.0,0.0,58.0,0.0
ENSP00000354884,1.0,0.0,0.0,0.0,0.0,40.0,1.0
ENSP00000354891,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000354912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000354927,0.0,4.907183883,0.0,0.0,0.0,273.0,2.0
ENSP00000354991,0.0,0.0,0.0,0.0,0.0,105.0,2.0
v912,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
v1169,0.0,0.0,0.0,0.0,0.0,247.0,0.0
ENSP00000355237,0.0,4.744892763,0.0,0.0,0.0,0.0,2.0
ENSP00000355304,0.0,0.0,0.0,0.0,0.0,247.0,2.0
v826,0.0,0.0,0.0,0.0,0.0,63.0,0.0
ENSP00000355583,0.0,0.0,0.0,0.0,0.0,116.0,2.0
ENSP00000355649,-1.0,0.0,0.0,0.0,0.0,40.0,1.0
ENSP00000355731,0.0,5.038069183,0.0,0.0,0.0,10.0,2.0
ENSP00000355741,0.0,0.0,0.0,0.0,0.0,15.0,2.0
ENSP00000355752,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000355760,1.0,0.0,0.0,0.0,0.0,68.0,1.0
ENSP00000355837,0.0,0.0,0.0,0.0,0.0,11.0,1.0
ENSP00000355900,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000355927,0.0,0.0,0.0,0.0,0.0,8.0,2.0
ENSP00000355966,0.0,4.768766402,0.0,0.0,0.0,61.0,2.0
ENSP00000356057,0.0,0.0,0.0,0.0,0.0,45.0,1.0
ENSP00000356070,0.0,4.716874942,0.0,0.0,0.0,273.0,2.0
ENSP00000356076,0.0,5.248115136,0.0,0.0,0.0,90.0,2.0
v947,0.0,0.0,0.0,0.0,0.0,90.0,0.0
v855,0.0,0.0,0.0,0.0,0.0,174.0,0.0
ENSP00000356124,0.0,0.0,0.0,0.0,0.0,281.0,1.0
ENSP00000356125,0.0,5.423587928,0.0,0.0,0.0,74.0,2.0
ENSP00000356130,0.0,4.176095602,0.0,0.0,0.0,124.0,2.0
ENSP00000356133,1.0,0.0,0.0,0.0,0.0,100.0,1.0
ENSP00000356194,0.0,0.0,0.0,0.0,0.0,38.0,1.0
ENSP00000356275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v361,0.0,0.0,0.0,0.0,0.0,9.0,0.0
ENSP00000356355,0.0,4.860108077,0.0,0.0,0.0,157.0,2.0
v974,0.0,0.0,0.0,0.0,0.0,115.0,0.0
ENSP00000356389,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000356530,0.0,0.0,0.0,0.0,0.0,62.0,2.0
ENSP00000356549,0.0,0.0,0.0,0.0,0.0,68.0,1.0
v995,0.0,0.0,0.0,0.0,0.0,256.0,0.0
v935,0.0,0.0,0.0,0.0,0.0,106.0,0.0
